Newstitle,sentiment
烟台 氨纶 一季度 净利 增长 约 倍,3
布局 源 接入 行业 买入,3
烟台 氨纶 一季度 净利 增长 约 倍,3
细分 快速增长 推荐 评级,3
产能 扩张 发展 空间 巨大,3
【 大 行 言论 】 业绩 符合 预期 给予 谨慎 推荐 评级,3
资产 收购 获批 整体 上市 更进一步 下载,3
行业 持续 年 业绩 增长 超 成 家 公司 预喜,3
单季 收入 高 环比 快速增长,3
一季度 净利 增长 所得税 费用 上升,3
华芳 纺织 二季度 业绩 开始 释放 推荐,3
拟 增发 收购 科技 复牌 直接 涨停,3
去年 业绩 增长 倍 以上,3
外延 式 发展 增速 买入 评级,3
万手 大单 封死 涨停 领涨 次新股,3
快讯 净利 增长 多 公司业绩,3
四 公司 一季度 业绩 大增 预增 四倍,3
强势 不改 再 高,3
强势 不改 再 高,3
快讯 源 汽车 股 强势 爆发 机构 资金 大举 介入,3
快讯 源 汽车 股 强势 爆发 机构 资金 大举 介入,3
煤炭 量 价齐升 带动 业绩 较 快 增长,3
家 房地产 上市公司 全年 净利 增长 逾 四成,3
高 溢价 收购 新疆 资产,3
高 溢价 收购 新疆 资产,3
青岛 收购 科捷 提升 能力,3
后市 随着 增发 获批 势必会 强势 上涨,3
常发 股份 强化 竞争 优势 增长 空间 巨大,3
证券 强烈推荐 份额 稳步 提升,3
业绩 增长 五成 今年 或 再融资,3
公司 源 汽车 试点 及 节能 汽车 补贴 点评 荐 股,3
恒昊 矿业 资产 增厚 业绩 增持,3
即将 迎来 加速 增长,3
全面 整合 发力 在 即 买入 评级,3
净利润 增长 小幅 高于 预期 但 行业 景气 度 已 有所 回落,3
公司 高 成长 值得 期待,3
布局 电力 电子 领域 利好 长期 发展,3
布局 电力 电子 领域 利好 长期 发展,3
行业 处于 快速 发展期 强烈推荐 评级,3
行业 回暖 新增 产能 盈利 倍增,3
节能 补贴 下降 反 是 利好 买入,3
业绩 前低 后 高 全年 业绩 无优,3
高档 印刷业 定向 增发 提升 盈利,3
收购 医药 抗生素 资产 整合 业齐 发展,3
受益 于 农机具 补贴 冲击 涨停,3
预计 年 净利润 同比 增长 约,3
净利 同比 增长 因 毛利率 上升,3
上半年 业绩 增长 迅猛 全球化 进程 加速,3
上半年 业绩 增长 迅猛 全球化 进程 加速,3
强势 涨停 价值 待 重估,3
新增 产能 进度 超 预期 上调 盈利 及 弹性 预测,3
预计 上半年 净利润 同比 增 ～ 倍,3
最 贵 新股 今市 三大 看点 值得 关注,3
西工 业绩 修正 刺激 一字 涨停,3
西飞 国际 放量 涨停 净利 增 三倍,3
工信部 积极 推动 云 计算 发展 相关 概念股 或 爆发,3
盈利 能力 进一步 增强,3
国家 投资 业绩 增长 双重 受益 品种,3
逆市 上涨 一季度 净利 增长 近 成,3
年 上半年 净利润 同比 增长,3
盈利 能力 依然 突出 增持 评级,3
[ 关注 ] 薛峰 铝 行业 盈利 能力 有所 恢复,3
未来 进入 发展期 维持 谨慎 推荐 评级,3
新 产品 引领 发展 煤机 产业 是 未来 看点,3
将 迎新 的 快速 发展 阶段 推荐,3
合同 增加 利 估值 提升 增持,3
高 增长 透支 汽车 消费 政策 转向,3
仍 在 增发 价 之下 增发 概念 涨停,3
多 品牌 经营 增长 良好,3
智能 电网 发展 迎来 春天,3
迈亚 放量 拉升 一度 涨停 股价 创出 新高,3
海外 煤化工 双轮 驱动 业绩 增长,3
渠道 扩张 有望 超 预期 买入,3
大幅 上调 业绩 预期 看好 触摸屏 投资,3
期待 资产 注入 增持,3
期待 资产 注入 增持,3
产能 扩张 迅速 推荐 评级,3
未来 业绩 提升 增持,3
行业 年 增长 稳定 关注 路网 效应,3
值得 长期 关注 增持 评级,3
快讯 医药 股 快速 反弹 强封 涨停,3
业绩 稳定增长 买入,3
中 加快 源 开发 今年 产能 将 达 万吨,3
业绩 回升 可 期 推荐,3
业绩 增长 明显 值得 长期投资,3
专注 主业 盈利 增长 看好,3
资产 注入 无望 利润 增长 阻力 大,3
中海 发展 预计 上半年 净利 同比 增 逾,3
多极 式 发展 注入 无限 增长 活力,3
一季度 净利 同比 增 逾 倍,3
一季度 净利 同比 增 逾 倍,3
净利 增 料 前三季 增 逾 五成,3
净利 增 料 前三季 增 逾 五成,3
利润率 空间 扩大 买入 评级,3
新 产能 释放 业绩 改善 在 眼前,3
新 产能 释放 业绩 改善 在 眼前,3
钛 产业 将成 未来 利润 增长 主要 来源,3
贾庆林 转变 发展 方式 积极 发展 新兴产业,3
人气 未失 再度 涨停 还 可 适当 关注,3
商场 净利 增 两成 半 销售收入 增长,3
国际 航线 高 增长 的 最大 受益者,3
今年 业绩 将 平稳 增长,3
今年 业绩 将 平稳 增长,3
产能 提升 将 助推 公司业绩 迈上 新台阶,3
注入 多晶硅 打开 业绩 向上 空间,3
资金 青睐 低碳 概念 再度 涨停,3
年 净利润 同比 增 倍,3
年 净利润 同比 增 倍,3
年 净利润 同比 增 倍,3
受益 国家 政策 年 净利 预增超 倍,3
机构 内参 强烈推荐 买入 暴涨 股,3
行业 仍 保持 较 高 景气 度 增持,3
速 冲击 涨停 医药 股 强势 再现,3
金元 证券 业绩 复苏 趋势 增强 增持,3
上半年 业绩 大幅 增长,3
上半年 业绩 大幅 增长,3
上半年 业绩 大幅 增长,3
预计 今年 业绩 显著 增长,3
快讯 受益 甘肃 获 政策 支持 涨停 引爆 甘肃 板块,3
新股 跟踪 持续 拉升 带动 次新股 反弹,3
收购 无损 业绩 买入 评级,3
只 股票 有望 加速 上涨 高,3
氧化铝 项目 将 提升 公司 投资 价值 买入 评级,3
海参 放量 支撑 业绩 快速增长,3
一季度 高 增长 符合 预期 下载,3
开发 行业 复苏 确立 跨入 加速 增长,3
快讯 纽约 金价 创 个 月 新高 刺激 股 逆势 大涨,3
看好 公司 资源 扩张 前景 谨慎 推荐,3
一季度 净利 大增 逾 倍,3
汽车 板块 快速 拉升 涨停,3
涨价 预期 提升 零售 酿酒业 周 销售 或 再 高,3
产品 价格上涨 增厚 业绩 增持,3
欧盟 调 高 今年 经济 增长 预期 至,3
利好 政策 刺激 板块 大涨,3
源 汽车 补贴 政策 正式 出台 提高 小 排量车 需求,3
年 净利 预增 一至 三成 产销量 增长,3
涨停 上半年 业绩 预增,3
空间 广阔 给予 公司 买入 评级,3
获 政府 补助 万 利好 业绩,3
自主 品牌 下半年 有望 率先 进入 旺季,3
产能 扩容 渠道 整合 提升 竞争力,3
山东 产能 释放 技术 提升 业绩,3
期待 万丰摩轮 资产 注入 增持,3
天 相投 顾 毛利率 大幅 提升 增持,3
胶业 预计 前三季 净利润 增长,3
具较 强 异地 扩张 能力 谨慎 推荐,3
利润 大幅 增长 超过 预期,3
利润 大幅 增长 超过 预期,3
重卡 盈利 增速 将 快 于 销量 提升,3
重卡 盈利 增速 将 快 于 销量 提升,3
日 两只 新股 上市 钢构 涨幅 居首,3
电信 增发 投入 产业 领 通信 股 逆势 走强,3
产量 将 快速增长 强烈推荐,3
积极 扩张 增长 稳定,3
营业 收入 增长 业绩 优异,3
毛利 产能 双 提升 买入 评级,3
估值 空间 或 提升 买入 评级 目标价 元,3
战略 调整 稳步 进行 新品 前景 值得 关注,3
净利润 增长 符合 预,3
乳业 业绩 增速 向上 修正 强烈推荐,3
内生 型 增长 与 外延 式 扩张 并重 增持,3
转型 煤企 盈利 大增 受益 煤炭 资源整合,3
预计 前三季 净利润 增长,3
电视 增值 业务 发展 是 亮点 强烈推荐,3
襄樊 源 产业 拟 主打 源 汽车,3
北海港 受益 北部湾 建设 刺激 冲击 涨停,3
快讯 受益 新疆 经济 振兴 规划 触及 涨停,3
预计 年 净利润 同比 增长 以上,3
预计 年 净利润 同比 增长 以上,3
预计 年 净利润 同比 增长 以上,3
快讯 双重 资产 注入 刺激 快速 走高,3
公路 行业 净利润 增幅 将 超过 荐 股 研报,3
路演 以 产量 增长 保证 盈利 持续增长,3
山东 产业 延伸 提升 估值 谨慎 推荐,3
盈利 增 九成 系 按兵不动 再 增持,3
规模 效益 助推 业绩 买入 评级,3
资产重组 刺激 股价 再 高,3
商场 合作 有利于 更 快 更好 实施 全国 扩张 并 提升 自有 物业 比重 构筑 可 持续 稳定增长 基础,3
稳 增长 高送 转 提升 投资 价值,3
有望 实现 重组 协同效应 推荐,3
迎来 增峰期 维持 买入 评级,3
充分 受益 锂电池 产业 高 成长,3
* 阿继 重组 利好 促 涨停,3
收购 提升 管理 领域 地位,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长 ~,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
年 净利润 同比 增长,3
上半年 扣非 后 净利润 同比 增长 以上 百货 超市 两项 主业 齐头并进,3
定向 增发 收购 资产 获 批准,3
[ 强势 点评 ] 土地 收购 涨幅 居前,3
纯正 光伏 资产 竞争 优势 显著 推荐 研报,3
行业 趋暖 提升 公司 价值 预期 买入,3
调味品 产能 即将 释放 地产 提升 业绩,3
估值 望 获得 进一步 提升 买入,3
启动 中药 产业 全面 升级 战略,3
预计 全年 增长 超 三大 板块 毛利率 上升,3
低 估值 带来 高 安全 边际 发展 空间 大,3
家纺 三季度 毛利率 大幅 提升 增持,3
盈利 能力 略有 提升,3
净利润 同比 增长 以上,3
净利润 同比 增长 以上,3
年 净利 增 车市 火爆 助 汽车 股 业绩 大好,3
净利 增长 倍,3
净利 增长 倍,3
净利 增长 倍,3
净利 增长 倍,3
净利 增长 倍,3
业务 保持 较 快 增长 买入 评级,3
王者 强势 降临 高端 服务器 推荐,3
锂电 牛股 再 封 涨停 勇高,3
禾 盛新材 研发 投入 支撑 新 产品 扩张,3
未来 业绩 增长 仍 有 可持续性 买入,3
上半年 业绩 增速 有望 快 于 一季度 增速,3
快讯 利好 数据 刺激 地产股 涨幅 扩大,3
复牌 涨停 重组 申请 获有 条件 通过,3
净利 预增超 成 受益 行业 复苏,3
净利 预增超 成 受益 行业 复苏,3
中投 证券 上调 金德 发展 强烈推荐 评级,3
生物医药 板块 走强 多 股 快速 拉升,3
战略 转型 稳步 推进 发展前景 广阔,3
业绩 良好 增长 轨迹 清晰,3
【 大 行 言论 】 逆市 升 逾 继显 维持 买入 评级,3
时富 金融 业绩 增长 确定 估值 优势 显现,3
亿 疯狂 涌入 强势 拉升 涨停,3
年报 点评 维持 增持 评级 年 月 日 来源 手机 免费 访问 好文 我 顶,3
年报 点评 维持 增持 评级 年 月 日 来源 手机 免费 访问 好文 我 顶,3
年报 点评 维持 增持 评级 年 月 日 来源 手机 免费 访问 好文 我 顶,3
茅台 再 领中 高端 白酒 掀 新一轮 涨价 潮,3
行业 景气 很 高 强烈推荐,3
周五 放量 创 反弹 新高 可 关注,3
锂电池 行业 高 增长 趋势 进一步 确立,3
净利润 预增 倍,3
受益 于 油价 上行 维持 增持 评级,3
净利 复合 增长 以上 密切 关注,3
盈利 稳步增长 增持 评级,3
预计 净利 增长 倍 以上,3
快讯 巨量 高 领涨 概念,3
业绩 预期 提升 重组 案 有望 三 得利,3
风电 业绩 贡献 加大 买入 评级,3
高端 白酒 的 业绩 有望 超出 预期,3
稀土 再 爆发 强势 突破,3
* 嘉瑞 预计 净利 增长 约 倍,3
三农 利好 政策 刺激 大涨,3
航天 军品 高 增长 可 期,3
估值 仍 有 上涨 空间 推荐 评级,3
中前 三季度 净利润 超 亿元 同比 增长,3
半年 净利 增 四成 受益 政府 补贴 翻番,3
加快 战略 布局 力促 跨越 发展,3
加快 战略 布局 力促 跨越 发展,3
动力 资产 整合 预期 强烈 增持 评级,3
罗莱家纺 渠道 扩张 与 效率 提升 均 可 期待,3
预计 年 净利润 同比 增长 ℅ 以上,3
业绩 大幅 增长,3
业绩 大幅 增长,3
业绩 大幅 增长,3
集成电路 产业 将 迎来 发展 高潮,3
业绩 符合 预期 关注 资产 注入,3
和 再度 强势 涨停,3
食糖 价破 历史 新高 高 糖价 释放 食糖 产业 三大 信号,3
中 五大 途径 全面 进入 源 领域,3
触摸屏 业务 保高 增长 增持 研报,3
业绩 超 预期 上调 公司 全年 盈利 预测,3
快讯 中药 股领 涨 医药 板块 涨停 高,3
内生性 增长 可 期 买入 评级,3
保定 年 净利润 同比 增长,3
航线 增速 高 增持 评级,3
高 毛利 疫苗 销售 增加 上调 盈利 预测,3
医药 招股 获 热烈 追捧 公开 发售 已 超额 认购 逾 百倍,3
盈利 能力 提升 重阳 期 二季度 减仓,3
烟台 氨纶 将 在 高 景气 周期 中 完成 产业 升级,3
新 风电 产业 平台 突破 迭 高,3
受益 世博 概念 推荐 评级,3
巨资 在手 能否 保障 高 增长,3
预计 今年 净利润 同比 增长 六至 七成,3
苏宁 电器 开店 提速 为 高 成长 奠定 基础 买入 评级,3
胶业 受益 高铁 和源 增持 评级,3
世博 概念 疯 炒 不止 强势 涨停,3
净利 增长 倍 产品 产销两旺,3
后市 有望 在 多重 利好 刺激 下 加速上扬,3
三花 股份 业绩 符合 预期 产品 结构 提升 对 盈利 贡献 明显,3
蓝宝石 衬底 加工 有望 成为 公司 新 的 业绩 增长点,3
金德 发展 重组 进程 更进一步 买入 评级,3
年 净利 增 逾 五成 因 收入 增 费用 降,3
年 净利 增 逾 五成 因 收入 增 费用 降,3
向 高端 行业 全面 转型 买入,3
车流 增长 好于 预期 推荐,3
[ 公司 调查 ] 战略 布局 新兴产业 八 — — 源 汽车 驱动 未来,3
享受 经济 加速 发展 之 益处 推荐,3
未来 增长 明确 增持 评级,3
禾欣 股份 消费 升级 助推 公司 快速增长,3
一致 药业 受益 于 新 医改 买入 评级,3
净利 预增 主营业务 增长,3
未来 增长 看 焦煤 和 铁矿 产量 增长,3
增发 项目 提升 高端 产品 占 比,3
增发 项目 提升 高端 产品 占 比,3
业绩 有 实质性 提高 增持 评级,3
经济 数据 持续 向 好 四 行业 景气 度 大幅 提升 附股,3
未来 利好 公司 的 业绩 增持,3
强封 涨停 反弹 上涨 启动,3
行业 复苏 业绩 强劲 反弹 目标价 元,3
低空 概念股 大幅 拉升 领涨,3
亚运 概念股 涨 逾 涨停,3
涨价 兑现 净利 增速 大幅 回升 可 期,3
医改 受益 明显 维持 推荐 评级,3
盈利 能力 显著 提高,3
股份 业绩 增长 确定 长期 向 好,3
河北 资产 注入 年底 有望 启动 整合 效应 开始 显现,3
蓝筹 题材 重组 巨额 资产 注入 下周 开始 大幅 反弹,3
中 净利润 翻倍 亿美元 收购 母公司 资产,3
预计 净利 增长 近 倍,3
整体 盈利 能力 稳定 竞争 优势 犹在,3
经营性 业绩 大幅 增长,3
整合 打开 外延 性 资源 扩张 大门 审慎 推荐,3
订单 充足 业绩 有望 增长,3
粮油 加工量 稳步 扩张 维持 买入 评级,3
资产 整合 加速 买入 评级,3
未来 两年 业绩 提升 可 期 湘财 证券 推荐,3
增长 可 期 买入 评级,3
增长 可 期 买入 评级,3
快讯 连续 高 换手 再 奔 涨停,3
有望 受益 快速 成长,3
煤矿 企业 兼并 重组 步入 快车道 关注 各地 大型 煤企 资产 注入 机会,3
家 基金 公司 上半年 净利润 过 亿 业绩 不佳 无碍 盈利 增加,3
产业 转型 升级 拟 增发 募资 亿元,3
因 收入 增长 费用 降低 净利 增 三成,3
三农 利好 刺激 大涨,3
快讯 稀土 行业 制定 规划 利好 连续 走强 领涨,3
公司 的 销量 保持 高位 增持 评级,3
业绩 稳健 增长 大 股东 出手 增持,3
业绩 稳健 增长 大 股东 出手 增持,3
主业 持续 稳健 增长 买入,3
金融 采掘 将成 整体 业绩 增长 主力,3
税控 收款机 销售 大幅 增长 可 买入,3
岳阳 纸业 期待 资产 注入 提高 公司业绩,3
销售 增长 快 增发 有望 锦上添花 下载,3
经济 全面 复苏 拉升 行业,3
营收 同比增加 维持 增持 评级,3
未来 具备 稳定 的 成长 空间 增持,3
成霖 股份 订单 复苏 较 快 毛利率 提高 促 盈利 回升,3
受益 行业 升级 与 产能 释放,3
快讯 冲 涨停 亿 资金 布局 新一轮 涨势,3
市值 潜力 想象 空间 巨大 买入 评级,3
净利 增 白色 家电 业绩 大增,3
产能 扩张 提升 未来 盈利 预期,3
新股 首日 涨幅 再 爆炸,3
海参 消费 旺季 将 至 未来 业绩 有望 加速 释放,3
于 煤价 提升 预期 是 亮点 推荐 研报,3
