Newstitle,sentiment
胡锦涛 考察 上海 制造业 和 金融 服务业 图,2
记 胡锦涛 总书记 在 上海市 考察 工作,2
胡锦涛 亲临 上海 船用 曲轴 公司,2
深 沪市 况 受惠 煤炭 股 反覆 回稳 银行 房产 续 受压,2
俞正声 我 带头 讲 真话 你们 也 要 跟着 讲,2
将 上海 起重 股权 转给 大 股东,2
亿 剥离 上 起厂 股权,2
中国 印刷 及 设备 器材 工业 企业 须 争当 绿猫,2
第十七届 华南 国际 印刷 工业 展览会 即将 举行,2
亿 出售 上海 轨道 股权,2
调减 融资 亿,2
港股 缺乏 方向 表现 反复 料续 在 点 徘徊,2
两会 行情 牵动 港股 中资银行 地产股 异军突起,2
拟发 股 筹 亿,2
印包 销售 分公司 揭牌,2
取消 分派 股息,2
清洁 煤电 技术 独占鳌头,2
专家 解股 等,2
市 领导 会见 风电 风电 设备 公司 客人,2
天时 地利 人 和 成就 空前 国际 印刷 盛事,2
总公司 介绍,2
总公司 董事长 徐 建国 简介,2
中国 制造业 进退维谷,2
填补 国内 空白 海上 风机 下线,2
与 中保 签 亿 信用 额度,2
上海 企业 借力 信用 保险 走 出去,2
印刷 企业 要 学会 从 采购 中 挤出 效益,2
快讯 上交所 调整 融资 融券 标的 将 调入,2
成 融资 融券 标的 证券,2
金秋 十月 相约 温州 万 商云集 印刷 盛会,2
金利 丰 估值 吸引 上望 港元,2
拟 出售 申银万国 证券 股权,2
钱建忠 卸下 中国 纺机 帅印 斯威特 结束,2
追寻 年前 的 支援 他们 为 洛阳 工业 奉献 了 青春,2
媒体 周 有序 进行,2
预计 将 签 亿美元 合同,2
与 印度 信诚 电力 签 亿美元 订单,2
山东 潍坊 召开 印刷业 十二五 规划 会议,2
辽宁 营口 召开 印刷 分会 营销 委员会,2
第十三届 国际 印刷 信息 交流 大会 在 京 落下 帷幕,2
一条 地铁 引发 的 拆迁 博弈,2
售 光伏 组件 及 发电 系统 业务 股权,2
中国 最快 型 地铁 列车 服务 上海,2
辉立 证券 中国 南车 目标价 元,2
中国 南车 工业园 落户 市 领导 出席 签字仪式,2
中国 南车 将 发行 亿元 年期 中票,2
中国 南车 万 投资 电动车,2
洛阳 制造 轨道 探伤 车 将 服务 上海 世博会,2
中国 南车 凶猛 出国,2
南车 母公司 更名 南车,2
中国 南车 与 玉柴 打造 发动机 基地,2
南车 电气 控股公司 扩充 科研活动,2
中国 南车 两条腿走 路     挑战 世界之最,2
政府 引导 基之八 在 自己 的 身体 里 长大,2
中国 南车 产品 成为 世博会 专列,2
[ 商道 ] 贴 地 飞行,2
英皇 证券 中国 南车 中线 目标价 元,2
中国 南车 调整 可吸 目标 元,2
袁树谦 会见 南车 副总裁,2
中国 南车 株机 公司 地铁 经受 亿人次 的 运行 考验,2
中国 南车 签 亿 重大 合同,2
南车 电气 发售 亿 融资券,2
家 绩优 央企优 在 哪,2
南车 株机 将 向 铁路局 提供 电力机车,2
中国 南车 签 亿元 机车 订单,2
华富 财经 中国 南车 订单 充足,2
中国 自动化 可 追 落后 目标 看 港元,2
中国 南车 合营企业 签 亿元 合同,2
中国 南车 年 主要 财务指标,2
富昌 证券 中国 南车 目标价 港元,2
中国 南车 半年报 点评,2
中国 南车 将 向 提供 台风 电 机组,2
立体 快巴 事先 张扬 事后 夭折,2
中国 南车 时速 公里 地铁 车辆 下线,2
中国 南车 更名 为,2
中国 南车 更名,2
时速 公里 的 地铁 在 中国 南车 下线,2
中国 南车 签 亿元 销售 合同,2
中国 南 车子 公司 签 亿 销售 合同,2
中国 南车 签 亿元 动车组 销售 合同,2
中国 南车 广东 修造 基地 动工,2
中国 南车 派 金 手铐 人 分享 万份 期权,2
中国 南车 受惠 于 国家 政策 目标价 港元,2
每日 一股 受惠 于 国家 政策 中国 南车 看 港元,2
中国 南车 和谐 轴 箱体 销往 美国,2
中国 南车 手持 订单 充足,2
券商 评级 中国 南车 目标价 元,2
沙黾 农 后长 的 胡子 比 眉毛 长,2
李旭利 的 后遗症,2
津 产地 铁 列车 月 下线 将 用于 地铁 号线,2
落户 的 中国 南车 天津 工业园 厂房 月底 完工,2
南车 拟 亿港元 购英,2
李旭利 余波 中国 南车 让 交银 施罗德 基金 抬轿子,2
快讯 野村 把 中国 南车 的 目标价 调,2
公募 又 现 老鼠 仓,2
中国 南车 签 亿元 机车 销售 合同,2
中国 南车 又 签下 亿元 销售 合同,2
时速 公里 列车 将 试验 试验车 正 设计 制作 中,2
南车 风电 基地 落户 内蒙古,2
外部 消息 或许 只是 调整 诱因 之一,2
半岛 局势 紧张 或 只是 调整 诱因 之一,2
半岛 局势 紧张 对 股 影响 几何,2
每日 一股 直接 受惠 国策 中国 南车 短线 看 港元,2
每日 一股 直接 受惠 国策 中国 南车 短线 可看 港元,2
的 二元 架构,2
年 理财产品 四宗 最,2
夏奇拉 加盟 江苏 卫视 跨年 演唱会 献唱 《 》 夏奇拉 详细资料 及 照片 图,2
儿子 告 父母 侵吞 祖母 遗产,2
玉柴 资阳 第 万台 发动机 下线,2
智博 大盘 趋势 预测,2
股海 指南针 操作 参考,2
美第 支 航母 今日 抵 东亚 海域 韩 改称 朝鲜 为 敌方 朝鲜 称 忍耐 有 限度,2
国内 期货 分析,2
期货 晨报 导读,2
期货 早盘 操作 建议,2
分析 及 操作 内参,2
《 早 八点 》 恒富 内参,2
什么样 的 投资 才 是 真正 的 投资,2
温碧霞 连续 两晚 密会 阿木 阿木 是 谁 阿木 资料 及 照片 温碧霞 阿木传 恋情 图,2
剩下 定 投 一个 人 的 精彩,2
实盘 操作 建议,2
展会 时间 日程表 公布 是 什么 意思 时间 安排,2
薛蓉 罗江 社区 主任 薛蓉用 廉租房 给 哥哥 开 麻将馆 称为 国家 减负 图,2
每日 基金 投资 策略,2
【 陀罗尼 经幢 】 陀罗尼 经幢 是 什么 天护 陀罗尼 经幢 陀罗尼 经幢 结构,2
阿娇 暗示 和 陈冠希 仍 是 朋友 摆脱 艳照 拍 激情戏 [ 图 ],2
行业 人士 建言 我国 建立 稀土 期货,2
港澳 侨胞 牵线搭桥 亿元 侨资 落户 资阳,2
欧盟 急需 建立 止损 熔断 机制,2
商品 期货 日评,2
[ 长沙 晚报 ] 近 辆 株洲 造 和谐 型 机车 开进,2
引 亿元 民间 投资 家 民企 进行 专场 项目 对接,2
冲关 拯救 乘用车,2
实业 重庆 尹明善 年 从 摩托 到 汽车 越南 最火,2
实业 重庆 尹明善 年 从 摩托 到 汽车,2
实业 尹明善 家族 亿元,2
民营 车企今 起 招股,2
实业 今日 起 招股,2
招股 或 启动 汽摩 板块 年末 行情,2
从 今日 起 将 等 三地 询价 推介,2
启动 板块 年末 行情,2
扎根 基层 走向世界,2
实业 今日 下午 将 在 上海 证券报 路演,2
实业 将 价格 定 在 每股 人民币 元,2
做 世界级 动力 技术 企业,2
尹明善 我 现在 只是 股东,2
尹明善 从前 的 阶下囚 而今 的 座上客 访 董事长 尹明善,2
尹明善 商界 廉颇,2
[ 河南 ] 日系 唯美 风 铁三角 报,2
董事长 尹明善 商报 评选 堪称 传媒 典范,2
年 数字 记忆 万亿 引资 大 跨越,2
尹明善 的 象征意义,2
金 建议 年 坚持 三大 投资 主题,2
交银 国际 内地 消息 将 主宰 港股 的 短期 方向,2
港股 早 盘中 资及 相关 股 承压,2
料 今年 开支 亿 人民币,2
预计 年 开支 亿,2
奠定 海上 大庆 基础,2
瑞银 中海 油田 服务 中性 评级 目标价 元,2
中海油 党组书记 傅成玉 的 红色 情结,2
大摩续 看 目标 元,2
十年 锻铸 梦想 中海油 将 打造 深庆,2
中海油 十年 铸造 梦想,2
更正 录用 乙肝病毒 携带者,2
杨华 接替 傅成玉 出任 中海油,2
杨华 接替 傅成 玉任 中海油 傅成玉 留任 董事长 图,2
傅成玉 辞任 中海油,2
傅成 玉辞 任务 公司 董事长 刘健 继任,2
傅成玉 卸任 董事长 职务,2
傅成玉 辞任 董事长,2
刘健 接替 傅成玉 出任 董事长,2
下周 大盘 将 选择 方向 留意 周末 消息面,2
刘健 接替 傅成 玉任 董事长,2
大 行 评级 花旗 建议 持有 东航,2
控制 成本 有 一套,2
大 行 评级 中银国际 建议 沽售 港交所,2
海外 业务 突飞猛进,2
深水 半潜式 钻井 平台 将 于 月 上旬 交船,2
深水 半潜式 钻井 平台 在 月 交船,2
中国 企业 社会 责任 评估 亟需 规范,2
一 深水 平台 交船,2
第三 季报 点评,2
午后 大盘 风云突变 真相 调查 五朵 乌云,2
航运 国船 国融,2
航运 的 两面 旗帜 民族 的 民营 的,2
与 挪威 签 年 钻探 合约,2
中 挪威 签长 约,2
业 一马当先,2
泉州 手机 报,2
英媒 柴油 泄漏 威胁 黄河 水质,2
国内 油价 与 国际 油价 有 条件 地 接轨,2
中 采购 国际 万吨 液化 天然气,2
中 管道 泄漏 城 水源 堪忧,2
采购 万吨 液化 天然气 入港,2
中 兰 郑长 管道 支线 泄漏,2
中 采购 万吨 液化 天然气,2
中 澳洲 天然气 供应 框架 协议 失效,2
现 诡异 案件 三名 歹徒 轮流 吞枪 自杀,2
澳大利亚 公司 称中澳 美元 天然气 协议 失效,2
中 取消 亿澳元 液化 天然气 合同,2
兰州 油储 基地 开建,2
澳方 取消 中澳 亿美元 天然气 合同,2
中 底气 足 称 将 继续 寻找 合适 资源,2
上海 河南 等 七 省市 拉闸 限电 今限供 天然气,2
省市 拉闸 限电 天然气 告急,2
中握 两 澳气 项目 主动权,2
中握 两 澳气 主动权,2
中 主动 解约 昭示 中企 逐鹿 中澳 经贸 主动权,2
资料 中 兰州 分公司,2
兰州 爆炸 厂属 中 距 市中心 公里,2
兰州 爆炸 工厂 属 中 距离 市中心 公里,2
揭密 福建 帮 闷声 发大财,2
兰州 一厂 爆炸 致 死 仍 有 人 失踪,2
兰州 发生爆炸 人 失踪 人 受伤,2
组图 兰州 发生爆炸 人 失踪 人 受伤,2
兰州 着火 因 油罐 闪爆 致 人 受伤 人 失踪,2
期货 燃料油 早间 评论 月 日,2
布 兰州 工厂 爆炸 初步 调查结果,2
蓝筹 在 股指 期货 中 的 杠杆 效应,2
迷茫 开局 本周 行情 演 蜗居,2
国际 油价 站稳 后 月底 调价 几成 定局,2
王震 年 国际 油价 平均 将 处于 到 美元 之间,2
基金 经理 的 股指 期货 操作 路线图,2
中 亿元 接铁本 两厂 建 配送 枢纽,2
中 塔里木盆地 将建 世界 一流 沙漠 油田,2
消费 须 确立 天花板,2
去年 中国 原油 对外 依存度 过半,2
月 日 澳洲 股市 受到 中国 货币政策 紧缩 的 打击,2
天然气 置换 是 计划 价格 归,2
二 季度末 或现 底部,2
中 亿元 购华油 部分 股权,2
中 陕西 输油管道 泄漏 真相,2
银行 系 金融 或 将 扩容,2
东银 期货 证监会 定调 适时 推 股指 期货 融资 融券 月 日,2
补仓 操作 的 几个 诀窍,2
中将 为 苏丹 扩建 炼油厂,2
中 春节 前拟发 亿 票据,2
金穗 期货 燃油 早间 评论,2
卡塔尔 计划 投资 亿 建厂,2
天然气 三天 内到 京,2
我国 将 在 和 兰州 分别 建立 储备 基地,2
天然气 将 三天 内到 京,2
中 百亿 方 天然气 将入 浙,2
西气东 输 二线 西段 投运 天然气 三日 进京,2
中 香港 附属 拟建 液化 天然气 工厂,2
我国 今年 将 进口 亿方 天然气,2
西气东 输 二线 西段 投运 天然气 本周 抵京,2
外援 救 气荒 天然气 日内 抵京,2
央企 考核 应 加入 民情 民意,2
化工企业 要持 护照,2
国内 油价 与 机制 调整 或 将 双双 落空,2
成品油 调价 时间 间隔 起 争论,2
专家 预测 油价 调整 或 在 春节 后,2
中 牵头 签下 伊拉克 哈法亚 油田,2
中 竞标 得 伊拉克 亿桶 油田 项目,2
中签 伊拉克 油田 服务 协议   酬金 美元 ／ 桶,2
市值 亿美元 中 夺回 一哥 位置,2
中国 成为 世界 第四 大 产油国,2
印尼 公司 寻求 万桶 柴油,2
成品油 个 工作日 定价 法则 或 缩短,2
中 签下 伊哈法亚 油田 合同 图,2
王亚伟 现象 说明 了 什么,2
四川 筠连 境内 发现 和 天然气,2
年 展望,2
沪 深 指数 的 样本股 有 哪些 特点,2
湘财 祈年 期货 月 日 燃料油 早评,2
环境 税 引出 政策 的 左右 互搏,2
发改委 预测 今年 原油 均价 每桶 至 美元,2
中 广西 打造 一流 炼厂,2
发改委 预测 今年 油价 每桶 至 美元,2
年 焦 展望,2
中澳 亿美元 天然气 合同 取消,2
沪 深 指数 样本股 有 哪些 特点,2
国内 成品油 价 或 静观其变,2
国际 油价 上蹿下跳 国内 成品油 价 或 静观其变,2
发改委 与 协会 预测 今年 油价 每桶 美元,2
国际 油价 上窜下跳 国内 成品油 价 或 静观其变,2
中 力保 春节 天然气 供应,2
专家 预测 今年 国际 油价 为 至 美元 / 桶,2
中将 在 津建 万立方米 商业 原油 储备库,2
中将 在 天津 建 万立方米 商业 原油 储备库,2
中百 商业 原油 储备库 落户 天津,2
中将 在 天津 建设 万立方米 的 原油 储备库,2
中国 或成 四面 来油 格局,2
周永康 考察 部分 重点 行业 企业,2
尼日尔 发生 军事政变 百余名 华人 暂住 使馆,2
中 与 中海油 欲 参股 油田,2
尼日尔 政变 扰 资源 运作 与 中国 有 亿美元 协议,2
百余 华人 暂居 驻尼 中国使馆,2
法巴 国指 目标 点 内需 股为 虎年 之选 附股,2
中华 金银 日评 金价 将 继续 整理,2
中 拟建 大 储气库 群,2
平凡 岗位 展 风采,2
中银国际 中 估值 具吸,2
商务部 力促 加油站 搞 副业,2
[ 今日 观察 ] 股市 对 谁 过敏,2
油价 要 有 明白 账,2
加拿大 阿萨 巴斯卡 二个 油砂 项目 向 中 出售 股份,2
将 投 亿元 在 川 进行 油气 勘探,2
博士 当 官 为 哪般 去 行政化 大学 独立宣言,2
中国 已 建成 米 深水 半潜式 钻井 平台,2
塔里木 油田 气化 南疆 下乡 进村,2
南安 水头镇 凌晨 发生 车祸 两死 四伤,2
三大 贸易商 停止 向 伊朗 供应 汽油,2
耿加怀 尽快 核准 建设 榆林 煤制油 项目,2
金利 丰 中国 燃气 有待 整固 目标价 元,2
金利 丰 中国 燃气 有待 整固,2
支援 开县 年 累计 援资 万元 图,2
海外投资 经验 惊动 国际 会场,2
国际 油价 在 美元 上方 徘徊,2
中 人士 称 今年 中国 沥青 需求 万吨,2
中橡协 坚决 反对 进口 旧 轮胎,2
股指 期货 开户 心态 面面观 机构 客户 有备而来,2
中国 着眼于 从 委内瑞拉 和 巴西 进口,2
济柴 研制 天然气 发动机 填补 国内 空白,2
两油 股见 调整 留意 海油 购 / 中油 购,2
中海油 拟 亿美元 购 阿根廷 股份,2
年 形势 探讨 暨 供需 交流会 月 日 举行,2
与 壳牌 及 中 谈判 在 继续,2
年 中国 建 万公里 天然气 管道,2
苏丹 绞死 年 杀 中国籍 工人 的 名 犯罪分子,2
李山 回归 出任 瑞银 投行 亚洲区 副 主席,2
信贷 控制 成 诱因 银行 系 公司 二度 开闸,2
港股 继续 窄幅 留意 恒指,2
延安 一 加油站 现 ＃ ＃ 柴油 加油 人员 说 标错 了,2
澳洲 董事会 接纳 中及 壳牌 提购案,2
油田 煤层气 安居 启动,2
成品油 调价 细节 将 调整 促化,2
壳牌 与 中将 共同 开采 四川 天然气,2
国际 业 格局 渐变,2
发改委 将 评估 调整 成品油 定价 机制,2
蓝筹股 春暖花开 待 几时,2
中 年来 累计 产油 亿吨,2
卫 留 成,2
中海油 无奈 购澳,2
年 纯利 倒退 至 亿元 人民币,2
专家 称 根治 气荒 要 理顺 价格 机制,2
慷慨 对外 吝啬 于 内,2
大象 集体 起舞 四大 反攻 动力 揭秘,2
股指 期货 点燃 权重股 行情,2
中 财务总监 周 明春 天然气 价改 方案 两步走,2
中 建议 让 消费者 在 加油 时交 消费税,2
中 建议 消费者 加油 交 消费税,2
中 建议 消费者 加油 时交 消费税,2
账户 尾号 戴姆勒 行贿 中 中 调查,2
四大 因素 影响 国内 成品油 供需,2
国际 一周 要闻 回顾,2
第六届 中国 国际 管道 展览会 在 廊坊 举行,2
股指 期货 或成 蓝筹股 行情 催化剂,2
上海 世博 绝大部分 展馆 按时 开馆 七成 月 试运行,2
中 天然气 价改化 最近 天然气 或 调价,2
融资 融券 要 看 你 的 对手 是 谁,2
民营 油企 或 纳入 国储 协会 拟 第八次 上书 求 放油 源,2
中 原油 储备库 在 天津 开建,2
教育部 招生 预警 避免 网络 教育 招生 欺诈 行为,2
中 百万 立方 原油 储备库 在 津 开建,2
中 争上游 亿美元 个 国家,2
苏物 期货 沪 胶 上方 仍存 短期 压力,2
批零 价将 倒挂 成品油 调价 倒计时,2
苏物 期货 早报 沪 胶 上方 仍存 短期 压力,2
狄娜 遗产 亿元 交往 政要 豪华 庄园 令人咋舌,2
狄娜 坐 拥 亿 身家,2
中 容积 亿立方米 成品油 储备库 项目 落户 赤峰,2
中 箭 指 海外,2
中国 油企 跨国 并购 去 政治化,2
斯伦贝谢 向宏华 订购 两座 钻井 平台,2
股指 期货 四大 预言 你 相信 吗,2
广东 惠州 建设 万立方米 库容 国家 原油 储备 基地,2
中 正为 机构 最优 选择,2
中 甘肃 公司 一季度 售 成品油 万吨,2
中 大庆 一季度 加工 原油 万吨,2
塔里木 油田 月初 向 东部 日均 供气,2
独山子 国家 二期 储备库 今年 月 完工,2
独山子 储备库 预计 月 完工,2
中油 厉兵秣马 备战 上海 世博会,2
中 去年 资金 缺口 压力 大,2
八大 机构 三 因素 决定 风格 转换 成败,2
国家 成品油 按 调整,2
进口 有三大 来源 地,2
吐哈 油田 或 连续 年 原油 稳产 于 万吨,2
土库曼斯坦 或 有 万亿 方 天然气,2
中向 洽购 海上,2
驰援 青海 玉树,2
美媒称 中国 歼 巡防 钓鱼岛 曾 驱逐 架 日本 战机,2
美媒称 歼十曾 巡逻 钓鱼岛 驱逐 架 日本 战机,2
